Organization,Link,Date Scraped,Type
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-01-07-suncor-energy-reports-oil-sands-production-numbers-for-december-2009-en.pdf?modified=20210902050539,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-01-05-suncor-energy-to-present-at-the-bmo-capital-markets-conference-en.pdf?modified=20210902050538,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-12-17-suncor-energy-responds-to-fire-at-oil-sands-upgrader-en.pdf?modified=20210902050537,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-12-03-suncor-energy-reports-oil-sands-production-numbers-for-november-2009-en.pdf?modified=20210902050536,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-11-25-suncor-energy-to-present-at-the-canaccord-adams-conference-en.pdf?modified=20210902050536,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-11-13-suncor-energy-board-approves-2010-capital-spending-plan-en.pdf?modified=20210902050535,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-11-12-suncor-energy-declares-dividend-en.pdf?modified=20210902050534,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-11-12-suncor-energy-appoints-new-members-to-board-of-directors-en.pdf?modified=20210902050534,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-11-10-suncor-energy-to-discuss-2010-capital-spending-strategy-and-provide-synergy-update-en.pdf?modified=20210902050533,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-11-06-suncor-energy-releases-first-quarterly-results-following-merger-with-petro-canada-en.pdf?modified=20210902050532,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-11-05-suncor-energy-reports-oil-sands-production-numbers-for-october-2009-en.pdf?modified=20210902050531,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-10-30-suncor-energy-to-release-third-quarter-2009-financial-results-en.pdf?modified=20210902050531,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-10-23-suncor-energy-submits-regulatory-application-for-new-tailings-technology-en.pdf?modified=20210902050530,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-10-15-repairs-underway-at-suncor-energy-oil-sands-facilities-en.pdf?modified=20210902050529,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-10-07-suncor-energy-reports-oil-sands-production-numbers-for-september-2009-en.pdf?modified=20210902050529,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-10-06-suncor-energy-inc-publishes-earnings-and-operating-summary-information-en.pdf?modified=20210902050528,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-10-02-suncor-proceeds-with-plans-to-double-production-capacity-of-ontario-ethanol-plant-en.pdf?modified=20210902050527,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-10-01-safe-resolution-to-demonstration-at-suncors-site-en.pdf?modified=20210902050526,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-09-30-suncor-responds-to-activists-at-oil-sands-site-en.pdf?modified=20210902050526,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-09-10-suncor-energy-to-present-at-the-peters-co-conference-en.pdf?modified=20210902050526,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-09-03-suncor-energy-on-track-to-realize-efficiency-targets-from-merger-with-petro-canada-en.pdf?modified=20210902050524,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-09-03-suncor-energy-reports-oil-sands-production-numbers-for-august-2009-en.pdf?modified=20210902050525,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-08-28-fatal-incident-on-suncor-site-en.pdf?modified=20210902050523,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-08-03-suncor-completes-merger-with-petro-canada-to-create-canadas-premier-energy-company-en.pdf?modified=20210902050523,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-07-22-suncor-energy-releases-second-quarter-2009-results-en.pdf?modified=20210902050522,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-07-15-suncor-energy-to-release-second-quarter-2009-financial-results-en.pdf?modified=20210902050521,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-06-22-suncor-energy-named-to-50-most-responsible-corporations-list-en.pdf?modified=20210902050521,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-06-18-suncor-sees-possibilities-outlines-environmental-goals-in-sustainability-report-en.pdf?modified=20210902050521,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-06-02-suncor-energy-annual-general-and-special-meeting-and-webcast-en.pdf?modified=20210902050520,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-06-01-advisory-media-invited-to-fort-mckay-business-incubator-opening-en.pdf?modified=20210902050520,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-04-23-suncor-energy-releases-first-quarter-results-for-2009-en.pdf?modified=20210902050519,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-04-16-suncor-energy-to-release-first-quarter-2009-financial-results-en.pdf?modified=20210902050519,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-04-09-suncor-energy-announces-new-branded-marketing-deal-en.pdf?modified=20210902050518,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-04-08-suncor-energy-spends-1-billion-with-aboriginal-business-partners-en.pdf?modified=20210902050518,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-03-23-suncor-and-petro-canada-join-forces-to-create-the-premier-canadian-energy-company-en.pdf?modified=20210902050518,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-03-19-suncor-energy-recognizes-operational-excellence-leaders-at-awards-ceremony-en.pdf?modified=20210902050517,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-03-11-suncor-energy-provides-information-on-waste-water-charges-en.pdf?modified=20210902050517,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-03-02-suncor-energy-files-annual-disclosure-documents-en.pdf?modified=20210902050517,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-02-25-suncor-energy-invests-13-8-million-in-charitable-and-non-profit-groups-en.pdf?modified=20210902050516,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-02-18-suncor-energy-announces-successful-negotiation-with-local-union-workforce-en.pdf?modified=20210902050516,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-02-10-suncor-energy-updates-hedge-position-for-2009-and-2010-en.pdf?modified=20210902050516,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-01-21-suncor-energy-declares-dividend-en.pdf?modified=20210902050515,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-01-20-suncor-energy-reports-financial-results-for-2008-and-operational-goals-for-2009-en.pdf?modified=20210902050515,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-01-13-suncor-energy-to-release-fourth-quarter-2008-financial-results-en.pdf?modified=20210902050514,10/27/2025,pdf
